Date,Open,High,Low,Close,Adj Close,Volume
2010-03-16,73.711113,74.488892,73.000000,74.233330,47.443630,2977438
2010-03-17,74.444443,74.644447,73.122223,73.611115,47.045956,2266011
2010-03-18,73.033333,73.511108,71.266663,71.855553,45.923965,3800344
2010-03-19,72.222221,72.488892,70.977776,71.411110,45.639915,3458673
2010-03-22,70.000000,71.911110,70.000000,70.577774,45.107311,4476402
2010-03-23,70.599998,71.288887,69.433334,69.655556,44.517910,3475129
2010-03-25,69.666664,70.222221,67.866669,68.477776,43.765167,8941986
2010-03-26,69.311111,69.555557,68.333336,68.911110,44.042114,7584286
2010-03-29,70.222221,71.666664,68.366669,71.199997,45.504990,5297773
2010-03-30,71.199997,71.777779,70.300003,70.422218,45.007896,1423332
2010-03-31,70.444443,71.000000,69.677780,70.788887,45.242233,1523250
2010-04-01,71.000000,71.222221,70.033333,70.222221,44.880074,586827
2010-04-05,70.000000,70.666664,68.466667,68.833336,43.992416,1609560
2010-04-06,68.666664,69.755554,68.222221,68.444443,43.743870,5256513
2010-04-07,68.666664,69.222221,68.000000,68.711113,43.914299,1555429
2010-04-08,69.133331,70.088890,69.011108,69.355553,44.326168,2147107
2010-04-09,69.777779,69.777779,68.455559,68.611115,43.850380,2892901
2010-04-12,68.888885,69.000000,67.855553,68.033333,43.481117,788107
2010-04-13,68.533333,69.111115,68.066666,68.466667,43.758072,1575126
2010-04-15,68.844444,68.888885,67.555557,67.699997,43.268082,2507517
2010-04-16,67.766663,68.222221,66.900002,67.355553,43.047939,1496808
2010-04-19,67.333336,68.433334,66.511108,66.822220,42.707073,2541388
2010-04-20,67.288887,68.211113,66.466667,66.733330,42.650272,1426509
2010-04-21,67.111115,67.111115,66.222221,66.388885,42.430130,2186059
2010-04-22,66.922218,67.222221,66.222221,66.855553,42.728382,1328355
2010-04-23,67.111115,68.088890,66.688889,67.466667,43.118958,2700157
2010-04-26,67.666664,67.777779,66.688889,66.900002,42.756790,550066
2010-04-27,67.199997,68.177780,67.144447,67.422218,43.090538,800622
2010-04-28,66.677780,68.155556,66.677780,67.122223,42.898815,1026355
2010-04-29,67.333336,67.511108,64.888885,65.522224,41.876232,4506012
2010-04-30,66.000000,70.855553,65.833336,70.088890,44.794857,8549415
2010-05-03,69.555557,72.777779,69.555557,71.666664,45.803234,4569138
2010-05-04,73.088890,73.555557,71.255554,72.688889,46.456554,5684638
2010-05-05,71.088890,74.444443,71.088890,73.077774,46.705101,3003408
2010-05-06,73.777779,75.066666,72.688889,73.966667,47.273193,5289138
2010-05-07,73.788887,75.977776,72.055557,74.500000,47.614071,5901475
2010-05-10,75.111115,75.555557,72.388885,73.199997,46.783203,3477924
2010-05-11,73.422218,74.455559,72.111115,72.833336,46.548874,5530743
2010-05-12,73.333336,74.111115,71.666664,73.599998,47.038864,4740151
2010-05-13,73.666664,74.111115,72.577774,73.011108,46.662491,2497378
2010-05-14,74.000000,74.888885,73.166664,73.866669,47.209286,3877411
2010-05-17,73.177780,75.111115,73.177780,74.666664,47.720592,5591529
2010-05-18,75.055557,75.055557,74.055557,74.666664,47.720592,2246517
2010-05-19,74.444443,75.511108,74.155556,74.811111,47.812901,2735122
2010-05-20,75.111115,78.977776,74.644447,77.122223,49.289959,9123043
2010-05-21,73.844444,78.888885,73.844444,77.155556,49.311268,6599290
2010-05-24,77.711113,78.111115,75.888885,76.211113,48.707657,2541280
2010-05-25,77.133331,77.411110,74.288887,74.733330,47.763184,3590347
2010-05-26,75.933334,76.433334,74.811111,75.344444,48.153755,2085241
2010-05-27,75.777779,78.655556,74.222221,78.077774,49.900673,8330935
2010-05-28,78.355553,80.500000,76.922218,79.644447,50.901955,5062855
2010-05-31,79.777779,82.288887,79.777779,80.811111,51.647587,4600327
2010-06-01,80.911110,82.555557,80.033333,80.555557,51.484261,4933989
2010-06-02,81.444443,81.777779,80.666664,81.177780,51.881939,4429764
2010-06-03,81.777779,82.000000,80.666664,80.800003,51.640488,4898065
2010-06-04,81.111115,82.666664,79.833336,81.611115,52.158882,12803292
2010-06-07,81.111115,82.500000,77.644447,79.244446,50.646309,9108589
2010-06-08,78.644447,81.555557,76.333336,77.500000,49.531414,4701573
2010-06-09,79.144447,81.488892,78.255554,78.766663,50.340939,4419396
2010-06-10,79.311111,80.111115,77.555557,78.722221,50.312553,2083990
2010-06-11,78.666664,79.900002,76.666664,77.077774,49.261562,5176759
2010-06-14,77.755554,80.755554,77.366669,80.366669,51.363544,4977202
2010-06-15,78.944443,81.111115,74.844444,75.188889,48.054348,6506527
2010-06-16,74.888885,76.511108,73.844444,75.922218,48.523029,5204763
2010-06-17,76.666664,77.144447,75.822220,76.433334,48.849686,1772226
2010-06-18,76.444443,77.088890,74.788887,75.599998,48.317081,1879213
2010-06-21,76.088890,76.311111,74.888885,76.144447,48.665054,1339146
2010-06-22,76.000000,81.266663,76.000000,78.777779,50.348068,8684469
2010-06-23,80.000000,80.644447,79.333336,79.788887,50.994270,6533239
2010-06-24,80.455559,80.733330,77.555557,78.122223,49.929085,7654068
2010-06-25,79.111115,91.333336,77.022224,89.377777,57.122681,74402424
2010-06-28,91.155556,97.500000,88.066666,96.222221,61.497063,74532145
2010-06-29,95.133331,98.211113,94.355553,96.888885,61.923130,36029943
2010-06-30,96.444443,106.444443,95.833336,104.333336,66.680984,80152668
2010-07-01,104.000000,107.711113,102.977776,104.422218,66.737808,64918822
2010-07-02,105.333336,106.888885,104.755554,105.599998,67.490540,30276184
2010-07-05,106.222221,106.222221,102.566666,103.655556,66.247803,9567891
2010-07-06,104.222221,104.766663,101.933334,102.644447,65.601593,13782213
2010-07-07,102.533333,103.255554,101.522224,102.344444,65.409851,9149679
2010-07-08,102.677780,106.844444,102.599998,106.055557,67.781685,23417811
2010-07-09,106.666664,110.111115,106.666664,108.599998,69.407883,21485794
2010-07-12,108.888885,109.633331,105.344444,105.911110,67.689377,13054338
2010-07-13,105.777779,108.555557,105.366669,107.166664,68.491814,11050132
2010-07-14,107.766663,108.177780,104.933334,105.366669,67.341423,17127283
2010-07-15,104.488892,105.777779,98.144447,99.022224,63.286583,31193235
2010-07-16,98.888885,101.088890,97.144447,99.611115,63.662952,21143407
2010-07-19,99.533333,101.288887,98.522224,99.644447,63.684265,6392956
2010-07-20,100.000000,100.866669,96.377777,97.066666,62.036747,11997234
2010-07-21,97.333336,99.066666,95.988892,97.933334,62.590656,14151820
2010-07-22,97.777779,98.966667,97.366669,97.922218,62.583557,8811346
2010-07-23,98.266663,98.955559,95.811111,97.000000,61.994152,12335251
2010-07-26,96.711113,97.744446,94.555557,95.733330,61.184593,11491173
2010-07-27,96.000000,97.777779,95.555557,96.255554,61.518353,6636640
2010-07-28,97.333336,98.888885,96.533333,97.711113,62.448635,11246386
2010-07-29,98.000000,98.333336,95.777779,96.177780,61.468647,16251291
2010-07-30,95.333336,97.666664,95.133331,96.322220,61.560970,10487632
2010-08-02,96.555557,97.366669,96.155556,96.766663,61.845016,2974081
2010-08-03,97.333336,98.844444,96.777779,98.222221,62.775288,6271902
2010-08-04,98.866669,102.222221,96.699997,97.300003,62.185883,3471174
2010-08-05,97.300003,99.755554,96.488892,98.311111,62.832108,6182406
2010-08-06,99.333336,100.255554,98.066666,98.677780,63.066437,9803200
2010-08-09,99.111115,99.755554,98.266663,99.122223,63.350479,4142560
2010-08-10,98.822220,100.777779,98.500000,100.411110,64.174240,6184323
2010-08-11,100.711113,104.622223,100.455559,103.477776,66.134186,16456815
2010-08-12,103.844444,109.866669,103.111115,108.555557,69.379494,29693817
2010-08-13,109.144447,112.622223,107.366669,107.844444,68.924988,11473906
2010-08-16,108.555557,110.166664,105.611115,107.066666,68.427902,5100579
2010-08-17,107.477776,111.655556,107.477776,110.366669,70.536972,12875323
2010-08-18,112.444443,113.500000,111.211113,112.622223,71.978546,12268687
2010-08-19,112.888885,112.888885,110.333336,111.466667,71.240005,3938827
2010-08-20,111.466667,114.255554,110.911110,113.411110,72.482727,11988112
2010-08-23,114.322220,121.177780,113.677780,119.511108,76.381348,32259613
2010-08-24,120.222221,122.099998,115.000000,115.544441,73.846176,20428213
2010-08-25,115.333336,117.444443,113.777779,114.911110,73.441414,12263017
2010-08-26,116.000000,117.266663,114.844444,116.755554,74.620209,11041290
2010-08-27,117.111115,121.388885,116.311111,118.177780,75.529175,17751181
2010-08-30,119.777779,120.722221,117.577774,118.544441,75.763527,10428129
2010-08-31,118.333336,119.422218,115.177780,116.855553,74.684135,10337512
2010-09-01,116.955559,119.955559,116.955559,118.755554,75.898453,8099590
2010-09-02,119.566666,119.977776,117.122223,117.711113,75.230927,5887957
2010-09-03,115.777779,116.266663,113.333336,113.555557,74.257301,11277081
2010-09-06,117.511108,117.777779,113.022224,115.366669,75.441643,10193215
2010-09-07,115.333336,116.444443,114.077774,114.511108,74.882164,4028895
2010-09-08,114.444443,118.333336,113.511108,117.266663,76.684097,15360448
2010-09-09,118.222221,118.866669,116.633331,117.233330,76.662300,6616692
2010-09-13,117.333336,118.222221,116.188889,117.588890,76.894806,5269774
2010-09-14,116.888885,122.833336,116.800003,121.311111,79.328888,19440036
2010-09-15,122.733330,123.333336,120.177780,120.833336,79.016457,11357581
2010-09-16,121.111115,123.488892,117.155556,118.611115,77.563263,10006038
2010-09-17,119.555557,120.199997,117.333336,118.288887,77.352554,8386398
2010-09-20,118.555557,121.722221,117.911110,120.944443,79.089119,8996827
2010-09-21,123.333336,123.333336,119.411110,120.022224,78.486046,8720469
2010-09-22,120.222221,121.455559,118.377777,120.044441,78.500580,6219927
2010-09-23,119.555557,121.377777,119.122223,120.088890,78.529633,6990259
2010-09-24,120.222221,121.555557,119.455559,120.533333,78.820274,4690755
2010-09-27,121.088890,121.688889,119.944443,120.311111,78.674957,4051849
2010-09-28,120.444443,121.000000,118.933334,119.400002,78.079155,2420500
2010-09-29,119.488892,119.533333,114.677780,115.544441,75.557892,6642387
2010-09-30,115.777779,115.777779,112.288887,112.699997,73.697845,15885441
2010-10-01,115.211113,115.211113,114.277779,114.277779,74.729568,3383586
2010-10-04,114.844444,115.644447,111.811111,115.055557,75.238213,5735853
2010-10-05,115.555557,117.333336,115.333336,116.144447,75.950272,5074956
2010-10-06,116.722221,117.088890,114.444443,114.777779,75.056541,6587824
2010-10-07,114.777779,116.966667,113.455559,114.311111,74.751381,7911841
2010-10-08,115.111115,115.777779,113.022224,113.766663,74.395348,3031474
2010-10-11,114.444443,114.811111,113.199997,113.588890,74.279091,5134077
2010-10-12,114.088890,114.844444,113.211113,114.133331,74.635124,2819601
2010-10-13,114.977776,115.977776,113.777779,115.077774,75.252724,6000309
2010-10-14,115.777779,115.777779,110.011108,110.666664,72.368164,7997890
2010-10-15,111.111115,112.555557,107.900002,108.522224,70.965881,10875978
2010-10-18,110.666664,111.066666,108.466667,109.533333,71.627060,7446483
2010-10-19,109.977776,111.666664,108.788887,109.744446,71.765106,3139650
2010-10-20,109.555557,111.288887,108.522224,109.111115,71.350952,8653311
2010-10-21,109.855553,111.055557,109.300003,110.366669,72.171982,5515920
2010-10-22,110.622223,112.088890,109.911110,111.122223,72.666077,2787052
2010-10-25,111.444443,112.111115,110.455559,111.366669,72.825920,2553282
2010-10-26,111.322220,111.666664,109.111115,109.311111,71.481750,3215124
2010-10-27,108.911110,110.111115,107.666664,108.111115,70.697037,2566350
2010-10-28,108.000000,111.444443,107.777779,108.233330,70.776947,13183578
2010-10-29,108.888885,110.466667,106.888885,108.288887,70.813271,3411225
2010-11-01,110.000000,110.977776,108.788887,110.122223,72.012138,4277209
2010-11-02,110.766663,112.177780,109.777779,110.711113,72.397232,4432144
2010-11-03,111.333336,111.711113,108.688889,109.022224,71.292824,3347086
2010-11-04,111.333336,111.333336,107.377777,107.633331,70.384583,4251190
2010-11-08,107.877777,108.111115,103.355553,104.022224,68.023178,6633027
2010-11-09,104.800003,105.000000,103.455559,104.177780,68.124901,2971440
2010-11-10,103.911110,106.622223,103.911110,105.211113,68.800613,3362814
2010-11-11,105.777779,106.844444,100.466667,101.000000,66.046852,7744225
2010-11-12,103.311111,103.311111,99.222221,100.555557,65.756226,5351103
2010-11-15,103.266663,103.466667,101.155556,103.122223,67.434631,5569078
2010-11-16,104.422218,104.422218,99.066666,102.422218,66.976875,3657663
2010-11-18,102.777779,104.755554,100.355553,103.555557,67.718010,6178369
2010-11-19,104.222221,104.266663,97.888885,98.677780,64.528282,2426809
2010-11-22,99.111115,100.122223,96.222221,99.544441,65.095016,4060305
2010-11-23,98.777779,100.777779,95.333336,98.544441,64.441093,5129073
2010-11-24,101.555557,101.555557,95.555557,96.377777,63.024239,1328683
2010-11-25,96.900002,97.066666,90.055557,91.300003,59.703743,10687162
2010-11-26,91.444443,94.844444,86.688889,91.688889,59.958042,4876879
2010-11-29,92.222221,92.433334,89.244446,90.933334,59.463970,2180223
2010-11-30,90.222221,93.111115,89.111115,91.688889,59.958042,3744553
2010-12-01,92.044441,96.822220,91.811111,95.888885,62.704548,6696513
2010-12-02,96.666664,97.144447,94.122223,94.333336,61.687325,1990044
2010-12-03,94.555557,95.322220,91.577774,92.155556,60.263222,2005317
2010-12-06,92.633331,94.522224,90.166664,90.577774,59.231453,4388490
2010-12-07,90.888885,91.111115,87.733330,88.155556,57.647495,4498848
2010-12-08,88.666664,92.444443,88.444443,91.155556,59.609295,8315550
2010-12-09,92.222221,93.555557,83.466667,87.755554,57.385925,8827767
2010-12-10,88.133331,90.088890,85.444443,89.355553,58.432217,5387566
2010-12-13,90.000000,90.222221,86.677780,88.044441,57.574837,4726422
2010-12-14,89.333336,90.466667,88.466667,89.077774,58.250572,7372098
2010-12-15,91.555557,94.566666,90.500000,92.766663,60.662842,13051386
2010-12-16,93.777779,93.777779,91.433334,93.466667,61.120590,3599581
2010-12-20,92.666664,93.333336,91.577774,92.722221,60.633781,3381732
2010-12-21,92.811111,92.888885,91.344444,91.888885,60.088833,1217502
2010-12-22,92.000000,93.977776,91.333336,92.722221,60.633781,2629075
2010-12-23,92.944443,93.411110,90.288887,90.666664,59.289589,2819187
2010-12-24,90.322220,90.333336,88.511108,88.855553,58.105259,3134682
2010-12-27,88.944443,89.877777,87.366669,88.666664,57.981720,4902714
2010-12-28,89.388885,89.388885,87.122223,87.333336,57.109833,2477997
2010-12-29,87.777779,89.066666,87.777779,88.255554,57.712894,2136852
2010-12-30,87.777779,88.111115,85.788887,86.244446,56.397766,10927503
2010-12-31,86.666664,87.511108,86.288887,87.033333,56.913651,2051770
2011-01-03,87.222221,88.977776,86.933334,88.033333,57.567577,4300510
2011-01-04,88.044441,88.333336,87.000000,87.144447,56.986298,4751235
2011-01-05,87.688889,88.599998,86.588890,87.000000,56.891853,5215959
2011-01-06,87.000000,87.311111,85.811111,86.088890,56.296036,5801710
2011-01-07,86.444443,87.555557,85.555557,86.677780,56.681141,6278859
2011-01-10,86.888885,86.888885,84.111115,84.455559,55.227966,2159329
2011-01-11,83.777779,85.733330,82.933334,84.644447,55.351490,2759823
2011-01-12,84.444443,85.344444,83.133331,84.900002,55.518600,2428393
2011-01-13,84.944443,84.944443,79.888885,80.566666,52.684906,3710182
2011-01-14,80.666664,82.111115,78.911110,79.988892,52.307068,2451294
2011-01-17,82.466667,89.555557,79.255554,79.655556,52.089108,3043129
2011-01-18,79.777779,80.888885,78.500000,79.633331,52.074566,1056474
2011-01-19,80.000000,81.177780,79.133331,79.900002,52.248947,1241581
2011-01-20,78.944443,79.644447,77.288887,78.244446,51.166332,2181847
2011-01-21,77.788887,81.788887,77.533333,81.544441,53.324299,6332031
2011-01-24,81.777779,82.755554,81.011108,82.166664,53.731197,3643830
2011-01-25,82.688889,85.666664,82.555557,84.144447,55.024521,8115475
2011-01-27,84.888885,85.188889,79.800003,80.388885,52.568649,13989055
2011-01-28,80.522224,81.733330,78.188889,81.155556,53.070000,3865072
2011-01-31,80.244446,80.888885,77.800003,79.800003,52.183563,5376438
2011-02-01,79.555557,79.555557,76.022224,76.788887,50.214504,2524788
2011-02-02,77.044441,78.422218,74.733330,75.844444,49.596897,5789605
2011-02-03,75.666664,76.466667,74.211113,75.744446,49.531509,2755534
2011-02-04,75.777779,77.633331,74.944443,75.722221,49.516975,2238250
2011-02-07,76.222221,77.544441,74.888885,77.233330,50.505135,2820982
2011-02-08,78.222221,78.844444,76.466667,77.155556,50.454277,2817873
2011-02-09,76.522224,78.077774,74.022224,75.066666,49.088299,4084965
2011-02-10,75.355553,76.444443,74.699997,75.655556,49.473381,3029058
2011-02-11,75.811111,76.422218,72.355553,75.866669,49.611439,3101157
2011-02-14,75.577774,79.088890,75.577774,78.244446,51.166332,3520975
2011-02-15,78.966667,80.844444,77.588890,78.411110,51.275322,4528957
2011-02-16,79.122223,80.222221,78.688889,79.144447,51.754875,2128306
2011-02-17,79.133331,79.977776,77.777779,79.011108,51.667675,2613298
2011-02-18,79.111115,79.644447,75.699997,75.922218,49.647766,1562485
2011-02-21,75.777779,75.777779,73.844444,74.877777,48.964775,2032906
2011-02-22,73.333336,73.777779,71.122223,71.533333,46.777737,3901144
2011-02-23,70.666664,72.000000,69.977776,71.022224,46.443516,2627401
2011-02-24,70.555557,70.577774,67.522224,68.633331,44.881348,14617845
2011-02-25,69.955559,71.433334,68.355553,69.411110,45.389961,2717545
2011-02-28,69.733330,72.844444,69.733330,71.177780,46.545235,6294856
2011-03-01,72.877777,73.444443,71.622223,72.933334,47.693245,7733236
2011-03-03,72.222221,74.622223,70.477776,71.877777,47.002979,8491725
2011-03-04,73.044441,74.444443,71.777779,73.211113,47.874893,6226897
2011-03-07,69.588890,71.744446,69.588890,70.811111,46.305462,2880558
2011-03-08,71.322220,72.422218,70.733330,71.944443,47.046577,3210453
2011-03-09,72.433334,72.977776,68.500000,71.033333,46.450779,6891223
2011-03-10,70.000000,70.666664,69.777779,70.088890,45.833179,3234465
2011-03-11,70.222221,71.777779,69.466667,71.355553,46.661480,2427012
2011-03-14,72.177780,74.988892,72.111115,74.533333,48.739532,3135721
2011-03-15,74.755554,75.877777,71.888885,74.255554,48.557884,6169869
2011-03-16,75.333336,77.211113,74.533333,75.066666,49.088299,5658624
2011-03-17,74.000000,75.888885,74.000000,75.044441,49.073757,2042842
2011-03-18,74.433334,74.544441,72.599998,73.833336,48.281780,3529341
2011-03-21,73.133331,76.111115,72.911110,75.677780,49.487923,3891100
2011-03-22,75.699997,75.699997,74.133331,75.255554,49.211807,910215
2011-03-23,74.566666,75.055557,73.844444,74.311111,48.594208,2336323
2011-03-24,74.455559,74.866669,73.533333,74.333336,48.608753,1834321
2011-03-25,74.477776,76.244446,74.244446,75.633331,49.458847,2236680
2011-03-28,75.622223,75.777779,74.722221,75.188889,49.168221,2239740
2011-03-29,75.533333,77.066666,75.233330,76.822220,50.236294,2398261
2011-03-30,77.566666,80.000000,77.044441,79.655556,52.089108,3874243
2011-03-31,79.800003,81.111115,77.500000,79.233330,51.812996,5065501
2011-04-01,78.344444,78.644447,77.111115,78.300003,51.202671,1106221
2011-04-04,77.677780,78.800003,77.422218,77.988892,50.999214,1403901
2011-04-05,78.011108,78.288887,76.555557,77.666664,50.788506,2833704
2011-04-06,78.000000,80.444443,77.777779,78.511108,51.340710,3294198
2011-04-07,78.677780,82.377777,78.666664,81.500000,53.295235,5989504
2011-04-08,80.855553,80.888885,78.144447,78.599998,51.398838,2231545
2011-04-11,77.544441,78.000000,76.044441,76.744446,50.185440,2357707
2011-04-13,77.677780,80.444443,77.666664,80.022224,52.328869,5041975
2011-04-15,79.444443,81.288887,79.166664,80.355553,52.546852,1557967
2011-04-18,80.033333,81.466667,80.033333,80.322220,52.525047,2529949
2011-04-19,80.444443,83.366669,80.444443,82.922218,54.225273,2057715
2011-04-20,83.333336,84.977776,82.566666,84.233330,55.082649,4394889
2011-04-21,83.555557,84.222221,82.744446,83.211113,54.414185,2287746
2011-04-25,82.644447,83.977776,82.644447,83.055557,54.312466,876694
2011-04-26,83.444443,85.422218,82.000000,82.444443,53.912838,4714029
2011-04-27,82.766663,84.155556,82.388885,83.355553,54.508636,4010949
2011-04-28,84.211113,84.666664,82.500000,83.300003,54.472305,5532412
2011-04-29,84.366669,84.366669,82.022224,82.822220,54.159885,1907766
2011-05-02,82.688889,86.322220,82.177780,85.622223,55.990879,5363505
2011-05-03,85.833336,87.133331,84.111115,84.722221,55.402340,5851377
2011-05-04,85.111115,87.888885,84.588890,86.511108,56.572147,7079746
2011-05-05,86.666664,88.033333,85.777779,86.688889,56.688408,3757194
2011-05-06,87.777779,91.377777,87.222221,89.000000,58.199715,9532669
2011-05-09,92.222221,92.222221,85.500000,86.211113,56.375984,3174259
2011-05-10,86.444443,88.622223,84.244446,86.033333,56.259716,6166480
2011-05-11,85.544441,86.944443,84.288887,86.088890,56.296036,4526734
2011-05-12,86.000000,87.877777,85.800003,86.188889,56.361431,3357139
2011-05-13,86.666664,87.777779,84.611115,85.433334,55.867359,3799057
2011-05-16,89.333336,90.211113,83.355553,84.844444,55.482269,8435371
2011-05-17,85.355553,85.677780,82.522224,83.211113,54.414185,2458917
2011-05-18,83.533333,83.755554,79.122223,79.555557,52.023705,3287605
2011-05-19,79.977776,80.977776,78.977776,79.311111,51.863865,1710198
2011-05-20,80.000000,80.666664,78.955559,80.288887,52.503262,1807380
2011-05-23,80.444443,81.755554,78.111115,81.366669,53.208050,2774128
2011-05-24,80.988892,81.711113,79.811111,80.244446,52.474190,2145699
2011-05-25,80.055557,80.055557,78.055557,78.366669,51.246262,1358937
2011-05-26,78.211113,79.722221,77.011108,78.944443,51.624084,4850379
2011-05-27,79.555557,83.288887,79.111115,82.966667,54.254322,6169158
2011-05-30,83.422218,84.388885,82.511108,83.411110,54.544956,1820718
2011-05-31,83.444443,84.888885,83.444443,84.555557,55.293350,1268014
2011-06-01,84.255554,85.433334,83.811111,85.066666,55.627575,2248596
2011-06-02,85.133331,86.644447,84.344444,85.777779,56.092606,2617294
2011-06-03,84.888885,86.133331,83.722221,84.000000,54.930065,796482
2011-06-06,83.800003,83.988892,81.444443,82.355553,53.854702,1561185
2011-06-07,82.666664,84.266663,82.222221,83.755554,54.770210,1382985
2011-06-08,83.666664,84.911110,83.000000,84.533333,55.278820,1177411
2011-06-09,84.266663,84.266663,82.222221,82.522224,53.963699,2036902
2011-06-10,82.366669,82.366669,81.111115,81.311111,53.171715,834129
2011-06-13,81.955559,83.044441,81.388885,82.488892,53.941902,1163403
2011-06-14,83.122223,84.222221,82.000000,82.433334,53.905575,1908162
2011-06-15,82.222221,83.855553,82.022224,83.155556,54.377850,5718258
2011-06-16,83.544441,83.966667,82.444443,82.833336,54.167145,1955943
2011-06-17,82.855553,85.777779,82.644447,84.977776,55.569443,2489773
2011-06-20,85.333336,85.566666,80.066666,83.111115,54.348785,3081699
2011-06-21,82.744446,83.555557,81.900002,82.344444,53.847435,1216507
2011-06-22,82.466667,83.266663,81.211113,82.000000,53.622192,904662
2011-06-23,82.244446,85.911110,81.166664,82.199997,53.752987,5377711
2011-06-24,84.099998,88.444443,83.555557,87.244446,57.051704,15145722
2011-06-27,90.000000,93.188889,89.122223,92.311111,60.364937,21012052
2011-06-28,92.755554,93.488892,90.333336,90.655556,59.282330,4684203
2011-06-29,89.866669,91.088890,86.922218,89.211113,58.337765,8720235
2011-06-30,88.933334,89.088890,86.555557,88.333336,57.763752,8859208
2011-07-01,89.566666,89.566666,86.666664,87.055557,56.928177,2301048
2011-07-04,87.555557,88.511108,86.311111,87.500000,57.218815,2857720
2011-07-05,87.177780,89.866669,86.777779,89.444443,58.490341,5242774
2011-07-06,89.333336,89.666664,87.222221,88.855553,58.105259,3744580
2011-07-07,88.000000,89.500000,87.966667,88.955559,58.170654,3600891
2011-07-08,88.444443,88.444443,86.066666,87.244446,57.051704,3751969
2011-07-11,87.211113,88.955559,86.911110,88.255554,57.712894,3267171
2011-07-12,88.177780,89.555557,88.000000,88.866669,58.112518,5560173
2011-07-13,89.111115,90.177780,88.688889,89.288887,58.388618,4233852
2011-07-14,88.455559,89.077774,88.000000,88.377777,57.792824,2683836
2011-07-15,88.888885,90.444443,88.722221,89.777779,58.708328,2189205
2011-07-18,89.522224,91.222221,89.111115,90.844444,59.405842,2675002
2011-07-19,90.933334,91.744446,89.866669,90.255554,59.020752,2509240
